"filename", "language", "C#", "Log", "ShaderLab", "HLSL", "JSON", "Markdown", "YAML", "JSON with Comments", "XML", "HTML", "Ini", "comment", "blank", "total"
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Debugging\Prefabs\Scripts\DebugUIHandlerVector4.cs", "C#", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 21, 156
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Debugging\Prefabs\Scripts\DebugUIHandlerWidget.cs", "C#", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 24, 147
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Debugging\Prefabs\Scripts\UIFoldout.cs", "C#", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 61
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Debugging\ProfilingScope.cs", "C#", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 35, 381
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Documentation.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 39
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Inputs\InputRegistering.cs", "C#", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 94
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\LookDev\IDataProvider.cs", "C#", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 16, 110
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\RenderGraph\RenderGraph.cs", "C#", 1029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 204, 1456
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\RenderGraph\RenderGraphBuilder.cs", "C#", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 26, 284
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\RenderGraph\RenderGraphDefaultResources.cs", "C#", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 64
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\RenderGraph\RenderGraphLogger.cs", "C#", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 77
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\RenderGraph\RenderGraphObjectPool.cs", "C#", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 102
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\RenderGraph\RenderGraphPass.cs", "C#", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 164
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\RenderGraph\RenderGraphProfileId.cs", "C#", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\RenderGraph\RenderGraphResourcePool.cs", "C#", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 37, 234
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\RenderGraph\RenderGraphResourceRegistry.cs", "C#", 542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 111, 665
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\RenderGraph\RenderGraphResources.cs", "C#", 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 46, 452
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\RendererList\RendererList.cs", "C#", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 19, 190
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\ShaderGenerator\ShaderGeneratorAttributes.cs", "C#", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 16, 318
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Textures\BufferedRTHandleSystem.cs", "C#", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 21, 210
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Textures\DepthBits.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 21
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Textures\MSAASamples.cs", "C#", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 18
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Textures\RTHandle.cs", "C#", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 21, 203
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Textures\RTHandleSystem.cs", "C#", 590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 91, 898
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Textures\RTHandles.cs", "C#", 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 16, 340
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Textures\TextureXR.cs", "C#", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 27, 248
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\BitArray.cs", "C#", 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 549, 54, 947
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\CameraCaptureBridge.cs", "C#", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 76
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\ColorUtils.cs", "C#", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 35, 304
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\CoreMatrixUtils.cs", "C#", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 23, 168
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\CoreRenderPipelinePreferences.cs", "C#", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 70
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\CoreUtils.cs", "C#", 633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 491, 120, 1244
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\DelegateUtility.cs", "C#", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 32
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\HableCurve.cs", "C#", 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 72, 387
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\HaltonSequence.cs", "C#", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 32
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\MaterialQuality.cs", "C#", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 17, 168
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\ResourceReloader.cs", "C#", 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 38, 343
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\SceneRenderPipeline.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 26
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\TextureCurve.cs", "C#", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 39, 263
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\TileLayoutUtils.cs", "C#", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 12, 149
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Utilities\XRUtils.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 24
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Volume\Volume.cs", "C#", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 26, 203
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Volume\VolumeComponent.cs", "C#", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 24, 240
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Volume\VolumeManager.cs", "C#", 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 80, 492
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Volume\VolumeParameter.cs", "C#", 575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 892, 134, 1601
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Volume\VolumeProfile.cs", "C#", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 34, 319
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\Volume\VolumeStack.cs", "C#", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 75
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Runtime\XR\XRGraphicsAutomatedTests.cs", "C#", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 24
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\ACES.hlsl", "HLSL", 0, 0, 0, 518, 0, 0, 0, 0, 0, 0, 0, 625, 177, 1320
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\API\D3D11.hlsl", "HLSL", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 7, 25, 137
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\API\GLCore.hlsl", "HLSL", 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 7, 28, 155
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\API\GLES2.hlsl", "HLSL", 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 12, 28, 165
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\API\GLES3.hlsl", "HLSL", 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 7, 30, 170
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\API\Metal.hlsl", "HLSL", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 8, 24, 136
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\API\Switch.hlsl", "HLSL", 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 8, 24, 135
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\API\Validate.hlsl", "HLSL", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 20, 4, 39
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\API\Vulkan.hlsl", "HLSL", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 8, 24, 137
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\AreaLighting.hlsl", "HLSL", 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 64, 67, 418
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\BC6H.hlsl", "HLSL", 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 16, 26, 176
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\BSDF.hlsl", "HLSL", 0, 0, 0, 369, 0, 0, 0, 0, 0, 0, 0, 162, 110, 641
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Color.hlsl", "HLSL", 0, 0, 0, 533, 0, 0, 0, 0, 0, 0, 0, 84, 118, 735
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Common.hlsl", "HLSL", 0, 0, 0, 827, 0, 0, 0, 0, 0, 0, 0, 294, 223, 1344
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\CommonDeprecated.hlsl", "HLSL", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 3, 4, 19
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\CommonLighting.hlsl", "HLSL", 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 148, 66, 459
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\CommonMaterial.hlsl", "HLSL", 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 105, 51, 333
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\CommonShadow.hlsl", "HLSL", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 3, 15
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Debug.hlsl", "HLSL", 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 34, 34, 280
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\DummyShaderLibrary.cs", "C#", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\EntityLighting.hlsl", "HLSL", 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 55, 62, 360
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Filtering.hlsl", "HLSL", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 34, 21, 147
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\GeometricTools.hlsl", "HLSL", 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 68, 57, 298
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\GraniteShaderLibBase.hlsl", "HLSL", 0, 0, 0, 657, 0, 0, 0, 0, 0, 0, 0, 80, 128, 865
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\ImageBasedLighting.hlsl", "HLSL", 0, 0, 0, 426, 0, 0, 0, 0, 0, 0, 0, 189, 127, 742
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Macros.hlsl", "HLSL", 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 6, 26, 242
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\NormalSurfaceGradient.hlsl", "HLSL", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 22, 16, 94
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Packing.hlsl", "HLSL", 0, 0, 0, 358, 0, 0, 0, 0, 0, 0, 0, 135, 92, 585
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\ParallaxMapping.hlsl", "HLSL", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 10, 45
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\PerPixelDisplacement.hlsl", "HLSL", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 34, 26, 129
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\PhysicalCamera.hlsl", "HLSL", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 27, 12, 76
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Random.hlsl", "HLSL", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 8, 19, 105
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Refraction.hlsl", "HLSL", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 22, 13, 71
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\SDF2D.hlsl", "HLSL", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 8, 29
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Sampling\Fibonacci.hlsl", "HLSL", 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 16, 17, 299
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Sampling\Hammersley.hlsl", "HLSL", 0, 0, 0, 411, 0, 0, 0, 0, 0, 0, 0, 3, 10, 424
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Sampling\SampleUVMapping.hlsl", "HLSL", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 11, 17, 76
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Sampling\SampleUVMappingInternal.hlsl", "HLSL", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 8, 9, 65
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Sampling\SampleUVMappingNormalInternal.hlsl", "HLSL", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 5, 6, 58
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Sampling\Sampling.hlsl", "HLSL", 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 55, 54, 309
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Shadow\ShadowSamplingTent.hlsl", "HLSL", 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 59, 28, 248
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\SpaceFillingCurves.hlsl", "HLSL", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 8, 12, 83
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\SpaceTransforms.hlsl", "HLSL", 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 35, 41, 240
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Tessellation.hlsl", "HLSL", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 8, 14, 67
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Texture.hlsl", "HLSL", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 8, 34, 199
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\TextureStack.hlsl", "HLSL", 0, 0, 0, 295, 0, 0, 0, 0, 0, 0, 0, 73, 54, 422
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\UnityDOTSInstancing.hlsl", "HLSL", 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 42, 27, 240
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\UnityInstancing.hlsl", "HLSL", 0, 0, 0, 321, 0, 0, 0, 0, 0, 0, 0, 44, 50, 415
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\Version.hlsl", "HLSL", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\VirtualTexturing.hlsl", "HLSL", 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 28, 25, 212
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ShaderLibrary\VolumeRendering.hlsl", "HLSL", 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 88, 64, 381
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Tests\.tests.json", "JSON", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Tests\Editor\BitArrayTests.cs", "C#", 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 161
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Tests\Editor\CoreUnsafeUtilsTests.cs", "C#", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 142
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Tests\Editor\EditorExampleTest.cs", "C#", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 23
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Tests\Editor\FixedBufferStringQueueTests.cs", "C#", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 63
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Tests\Editor\RenderGraphTests.cs", "C#", 386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 83, 554
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\Tests\Runtime\RuntimeExampleTest.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 22
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ValidationConfig.json", "JSON", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\ValidationExceptions.json", "JSON", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.core@10.4.0\package.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 20
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.universal@10.4.0\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 0, 860, 0, 0, 0, 0, 0, 0, 94, 954
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.universal@10.4.0\Documentation~\2DLightProperties.md", "Markdown", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 38, 100
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.universal@10.4.0\Documentation~\2DRendererData_overview.md", "Markdown", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14, 28
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.universal@10.4.0\Documentation~\2DShadows.md", "Markdown", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 11, 28
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.universal@10.4.0\Documentation~\2d-index.md", "Markdown", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 8, 19
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.universal@10.4.0\Documentation~\2d-pixelperfect.md", "Markdown", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 43, 98
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.universal@10.4.0\Documentation~\Building-For-Consoles.md", "Markdown", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 6, 17
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.universal@10.4.0\Documentation~\EffectList.md", "Markdown", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 20, 38
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.universal@10.4.0\Documentation~\HDREmulationScale.md", "Markdown", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 7, 20
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.universal@10.4.0\Documentation~\InstallURPIntoAProject.md", "Markdown", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 22, 48
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.render-pipelines.universal@10.4.0\Documentation~\InstallingAndConfiguringURP.md", "Markdown", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 5, 11
